"lhs","op","rhs","est","se","z","model","time","effect_type","effect","estRef","Bias","RelBiasPercent","Scenario","ScenarioSubtitle","effect_parsed","model_lab","Scenario_plain"
"Y5","~","X4",0.145470556843486,0.0766101295215408,1.89884233001568,"model_riclpm",5,"cross","X[t-1] -> Y[t]",0.100000002569082,0.0454705542744041,45.4705531062285,"Scenario~2","Step","X[t-1] %->% Y[t]","RICLPM","Scenario 2"
"X5","~","Y4",0.134297090194924,0.0560780081409432,2.39482632581011,"model_riclpm_free",5,"cross","Y[t-1] -> X[t]",0.149999994443638,-0.0157029042487134,-10.4686032202579,"Scenario~2","Step","Y[t-1] %->% X[t]","RICLPM-free","Scenario 2"
"Y5","~","X4",0.0751912129726885,0.127077736997595,0.591694617398732,"model_riclpm_free",5,"cross","X[t-1] -> Y[t]",0.100000002569082,-0.0248087895963931,-24.8087889590351,"Scenario~2","Step","X[t-1] %->% Y[t]","RICLPM-free","Scenario 2"
"X2","~","Y1",0.150000000000008,0.0431607085491565,3.47538316775245,"model_covariates",2,"cross","Y[t-1] -> X[t]",0.150000000000008,0,0,"Scenario~3*italic('A')","Linear","Y[t-1] %->% X[t]","True Model","Scenario 3A"
"Y2","~","X1",0.099999999999994,0.0494722979917711,2.02133323211764,"model_covariates",2,"cross","X[t-1] -> Y[t]",0.099999999999994,0,0,"Scenario~3*italic('A')","Linear","X[t-1] %->% Y[t]","True Model","Scenario 3A"
"X2","~","Y1",0.183727260633159,0.0394142785171286,4.66143914199305,"model_clpm",2,"cross","Y[t-1] -> X[t]",0.150000000000008,0.033727260633151,22.4848404220995,"Scenario~3*italic('A')","Linear","Y[t-1] %->% X[t]","CLPM","Scenario 3A"
"Y2","~","X1",0.131689970726226,0.04135171335844,3.18463154318968,"model_clpm",2,"cross","X[t-1] -> Y[t]",0.099999999999994,0.031689970726232,31.6899707262339,"Scenario~3*italic('A')","Linear","X[t-1] %->% Y[t]","CLPM","Scenario 3A"
"X2","~","Y1",0.183727260633156,0.0394142847282116,4.66143840742209,"model_clpm_lag2",2,"cross","Y[t-1] -> X[t]",0.150000000000008,0.0337272606331478,22.4848404220974,"Scenario~3*italic('A')","Linear","Y[t-1] %->% X[t]","CLPM lag 2","Scenario 3A"
"Y2","~","X1",0.131689970726229,0.0413517148449454,3.18463142870908,"model_clpm_lag2",2,"cross","X[t-1] -> Y[t]",0.099999999999994,0.0316899707262348,31.6899707262367,"Scenario~3*italic('A')","Linear","X[t-1] %->% Y[t]","CLPM lag 2","Scenario 3A"
"X2","~","Y1",0.144466330825728,0.0390269502485889,3.70170689499243,"model_dpm",2,"cross","Y[t-1] -> X[t]",0.150000000000008,-0.00553366917427933,-3.6891127828527,"Scenario~3*italic('A')","Linear","Y[t-1] %->% X[t]","DPM","Scenario 3A"
"Y2","~","X1",0.109061303569454,0.053568443219642,2.03592445504305,"model_dpm",2,"cross","X[t-1] -> Y[t]",0.099999999999994,0.00906130356946003,9.06130356946057,"Scenario~3*italic('A')","Linear","X[t-1] %->% Y[t]","DPM","Scenario 3A"
"X2","~","Y1",0.149999999451019,0.0384115308956232,3.90507735446989,"model_dpm_free",2,"cross","Y[t-1] -> X[t]",0.150000000000008,-5.48989187443283e-10,-3.65992791628836e-07,"Scenario~3*italic('A')","Linear","Y[t-1] %->% X[t]","DPM-free","Scenario 3A"
"Y2","~","X1",0.0999999964299835,0.07032370451921,1.42199557195777,"model_dpm_free",2,"cross","X[t-1] -> Y[t]",0.099999999999994,-3.5700104539238e-09,-3.57001045392401e-06,"Scenario~3*italic('A')","Linear","X[t-1] %->% Y[t]","DPM-free","Scenario 3A"
"X2","~","Y1",0.196214671740456,0.0427611551846093,4.58861952847986,"model_riclpm",2,"cross","Y[t-1] -> X[t]",0.150000000000008,0.0462146717404483,30.8097811602973,"Scenario~3*italic('A')","Linear","Y[t-1] %->% X[t]","RICLPM","Scenario 3A"
"Y2","~","X1",0.083471317369855,0.0705280113411438,1.18352007638645,"model_riclpm",2,"cross","X[t-1] -> Y[t]",0.099999999999994,-0.016528682630139,-16.52868263014,"Scenario~3*italic('A')","Linear","X[t-1] %->% Y[t]","RICLPM","Scenario 3A"
"X2","~","Y1",0.165385990040733,0.0507565505842685,3.25841666025258,"model_riclpm_free",2,"cross","Y[t-1] -> X[t]",0.150000000000008,0.0153859900407254,10.2573266938164,"Scenario~3*italic('A')","Linear","Y[t-1] %->% X[t]","RICLPM-free","Scenario 3A"
"Y2","~","X1",0.0997871873506602,0.0588523842572969,1.6955504625675,"model_riclpm_free",2,"cross","X[t-1] -> Y[t]",0.099999999999994,-0.000212812649333802,-0.212812649333815,"Scenario~3*italic('A')","Linear","X[t-1] %->% Y[t]","RICLPM-free","Scenario 3A"
"X3","~","Y2",0.150000000000763,0.0371061431044785,4.04245732514999,"model_covariates",3,"cross","Y[t-1] -> X[t]",0.150000000000763,0,0,"Scenario~3*italic('A')","Linear","Y[t-1] %->% X[t]","True Model","Scenario 3A"
"Y3","~","X2",0.0999999999995456,0.0573007351889022,1.74517830652395,"model_covariates",3,"cross","X[t-1] -> Y[t]",0.0999999999995456,0,0,"Scenario~3*italic('A')","Linear","X[t-1] %->% Y[t]","True Model","Scenario 3A"
"X3","~","Y2",0.142566011586923,0.0377623431744989,3.77534865694453,"model_clpm",3,"cross","Y[t-1] -> X[t]",0.150000000000763,-0.00743398841384041,-4.95599227586839,"Scenario~3*italic('A')","Linear","Y[t-1] %->% X[t]","CLPM","Scenario 3A"
"Y3","~","X2",0.144889255168435,0.0440776488500498,3.28713665425627,"model_clpm",3,"cross","X[t-1] -> Y[t]",0.0999999999995456,0.0448892551688897,44.8892551690937,"Scenario~3*italic('A')","Linear","X[t-1] %->% Y[t]","CLPM","Scenario 3A"
"X3","~","Y2",0.119209246062184,0.0416670733722531,2.86099397951879,"model_clpm_lag2",3,"cross","Y[t-1] -> X[t]",0.150000000000763,-0.0307907539385792,-20.5271692922817,"Scenario~3*italic('A')","Linear","Y[t-1] %->% X[t]","CLPM lag 2","Scenario 3A"
"Y3","~","X2",0.114606492222444,0.052020011803963,2.20312314911302,"model_clpm_lag2",3,"cross","X[t-1] -> Y[t]",0.0999999999995456,0.0146064922228979,14.6064922229642,"Scenario~3*italic('A')","Linear","X[t-1] %->% Y[t]","CLPM lag 2","Scenario 3A"
"X3","~","Y2",0.157213172787054,0.0391091266672555,4.01985894813352,"model_dpm",3,"cross","Y[t-1] -> X[t]",0.150000000000763,0.00721317278629113,4.80878185750296,"Scenario~3*italic('A')","Linear","Y[t-1] %->% X[t]","DPM","Scenario 3A"
"Y3","~","X2",0.0930593353967179,0.0558006860200357,1.66770952176653,"model_dpm",3,"cross","X[t-1] -> Y[t]",0.0999999999995456,-0.00694066460282773,-6.94066460285927,"Scenario~3*italic('A')","Linear","X[t-1] %->% Y[t]","DPM","Scenario 3A"
"X3","~","Y2",0.150000001072195,0.0392839127474368,3.81835694515899,"model_dpm_free",3,"cross","Y[t-1] -> X[t]",0.150000000000763,1.07143174887803e-09,7.14287832581717e-07,"Scenario~3*italic('A')","Linear","Y[t-1] %->% X[t]","DPM-free","Scenario 3A"
"Y3","~","X2",0.100000000469654,0.0765196809563554,1.30685333785816,"model_dpm_free",3,"cross","X[t-1] -> Y[t]",0.0999999999995456,4.70108590944207e-10,4.70108590946343e-07,"Scenario~3*italic('A')","Linear","X[t-1] %->% Y[t]","DPM-free","Scenario 3A"
"X3","~","Y2",0.189930138976041,0.0440857340429729,4.30819953663255,"model_riclpm",3,"cross","Y[t-1] -> X[t]",0.150000000000763,0.0399301389752782,26.62009265005,"Scenario~3*italic('A')","Linear","Y[t-1] %->% X[t]","RICLPM","Scenario 3A"
"Y3","~","X2",0.107224965512696,0.0802248607148933,1.33655533405981,"model_riclpm",3,"cross","X[t-1] -> Y[t]",0.0999999999995456,0.00722496551315074,7.22496551318357,"Scenario~3*italic('A')","Linear","X[t-1] %->% Y[t]","RICLPM","Scenario 3A"
"X3","~","Y2",0.153404400678561,0.044712839985768,3.43088027348272,"model_riclpm_free",3,"cross","Y[t-1] -> X[t]",0.150000000000763,0.00340440067779768,2.26960045185357,"Scenario~3*italic('A')","Linear","Y[t-1] %->% X[t]","RICLPM-free","Scenario 3A"
"Y3","~","X2",0.100679650608469,0.071918783974967,1.39990757690665,"model_riclpm_free",3,"cross","X[t-1] -> Y[t]",0.0999999999995456,0.000679650608923305,0.679650608926393,"Scenario~3*italic('A')","Linear","X[t-1] %->% Y[t]","RICLPM-free","Scenario 3A"
"X4","~","Y3",0.150000000059391,0.032342541213658,4.63785449227617,"model_covariates",4,"cross","Y[t-1] -> X[t]",0.150000000059391,0,0,"Scenario~3*italic('A')","Linear","Y[t-1] %->% X[t]","True Model","Scenario 3A"
"Y4","~","X3",0.0999999999643554,0.0662514924281446,1.50939995914528,"model_covariates",4,"cross","X[t-1] -> Y[t]",0.0999999999643554,0,0,"Scenario~3*italic('A')","Linear","X[t-1] %->% Y[t]","True Model","Scenario 3A"
"X4","~","Y3",0.0885152626390929,0.0356841607008424,2.48051967317262,"model_clpm",4,"cross","Y[t-1] -> X[t]",0.150000000059391,-0.0614847374202981,-40.9898249306359,"Scenario~3*italic('A')","Linear","Y[t-1] %->% X[t]","CLPM","Scenario 3A"
"Y4","~","X3",0.144596229951212,0.0460647075951409,3.13898074035456,"model_clpm",4,"cross","X[t-1] -> Y[t]",0.0999999999643554,0.0445962299868565,44.5962300027526,"Scenario~3*italic('A')","Linear","X[t-1] %->% Y[t]","CLPM","Scenario 3A"
"X4","~","Y3",0.0911585439696051,0.0372778067618431,2.44538377893287,"model_clpm_lag2",4,"cross","Y[t-1] -> X[t]",0.150000000059391,-0.0588414560897859,-39.2276373776588,"Scenario~3*italic('A')","Linear","Y[t-1] %->% X[t]","CLPM lag 2","Scenario 3A"
"Y4","~","X3",0.116784595785721,0.0578229407953353,2.01969312143914,"model_clpm_lag2",4,"cross","X[t-1] -> Y[t]",0.0999999999643554,0.0167845958213661,16.7845958273489,"Scenario~3*italic('A')","Linear","X[t-1] %->% Y[t]","CLPM lag 2","Scenario 3A"
"X4","~","Y3",0.148455488303097,0.0393286696671015,3.77473963802239,"model_dpm",4,"cross","Y[t-1] -> X[t]",0.150000000059391,-0.00154451175629439,-1.02967450378857,"Scenario~3*italic('A')","Linear","Y[t-1] %->% X[t]","DPM","Scenario 3A"
"Y4","~","X3",0.0830032336544483,0.0595753225686111,1.39324858138797,"model_dpm",4,"cross","X[t-1] -> Y[t]",0.0999999999643554,-0.0169967663099072,-16.9967663159656,"Scenario~3*italic('A')","Linear","X[t-1] %->% Y[t]","DPM","Scenario 3A"
"X4","~","Y3",0.149999998604414,0.0443995775746494,3.37841048942905,"model_dpm_free",4,"cross","Y[t-1] -> X[t]",0.150000000059391,-1.45497663917027e-09,-9.69984425729456e-07,"Scenario~3*italic('A')","Linear","Y[t-1] %->% X[t]","DPM-free","Scenario 3A"
"Y4","~","X3",0.0999999960059599,0.0618313503680898,1.61730247537289,"model_dpm_free",4,"cross","X[t-1] -> Y[t]",0.0999999999643554,-3.95839552802535e-09,-3.9583955294363e-06,"Scenario~3*italic('A')","Linear","X[t-1] %->% Y[t]","DPM-free","Scenario 3A"
"X4","~","Y3",0.141666817483518,0.0408900298089112,3.46458092952146,"model_riclpm",4,"cross","Y[t-1] -> X[t]",0.150000000059391,-0.00833318257587323,-5.55545504838253,"Scenario~3*italic('A')","Linear","Y[t-1] %->% X[t]","RICLPM","Scenario 3A"
"Y4","~","X3",0.100887526966652,0.0800689530294372,1.26000806991395,"model_riclpm",4,"cross","X[t-1] -> Y[t]",0.0999999999643554,0.000887527002296773,0.887527002613128,"Scenario~3*italic('A')","Linear","X[t-1] %->% Y[t]","RICLPM","Scenario 3A"
"X4","~","Y3",0.14272104124625,0.042499318396746,3.35819600478999,"model_riclpm_free",4,"cross","Y[t-1] -> X[t]",0.150000000059391,-0.00727895881314067,-4.85263920683909,"Scenario~3*italic('A')","Linear","Y[t-1] %->% X[t]","RICLPM-free","Scenario 3A"
"Y4","~","X3",0.0965679526823673,0.0943331299787184,1.0236907511089,"model_riclpm_free",4,"cross","X[t-1] -> Y[t]",0.0999999999643554,-0.00343204728198812,-3.43204728321146,"Scenario~3*italic('A')","Linear","X[t-1] %->% Y[t]","RICLPM-free","Scenario 3A"
"X5","~","Y4",0.149999992977929,0.0289209892569821,5.18654433446517,"model_covariates",5,"cross","Y[t-1] -> X[t]",0.149999992977929,0,0,"Scenario~3*italic('A')","Linear","Y[t-1] %->% X[t]","True Model","Scenario 3A"
"Y5","~","X4",0.100000003122695,0.0770973193026892,1.29706199939441,"model_covariates",5,"cross","X[t-1] -> Y[t]",0.100000003122695,0,0,"Scenario~3*italic('A')","Linear","X[t-1] %->% Y[t]","True Model","Scenario 3A"
"X5","~","Y4",0.0262912871398211,0.0330060891894226,0.796558689184134,"model_clpm",5,"cross","Y[t-1] -> X[t]",0.149999992977929,-0.123708705838108,-82.4724744195891,"Scenario~3*italic('A')","Linear","Y[t-1] %->% X[t]","CLPM","Scenario 3A"
"Y5","~","X4",0.129463537011564,0.0473785128099557,2.73253695258159,"model_clpm",5,"cross","X[t-1] -> Y[t]",0.100000003122695,0.0294635338888693,29.463532968813,"Scenario~3*italic('A')","Linear","X[t-1] %->% Y[t]","CLPM","Scenario 3A"
"X5","~","Y4",0.0573187114182338,0.0335879693421815,1.70652506063384,"model_clpm_lag2",5,"cross","Y[t-1] -> X[t]",0.149999992977929,-0.0926812815596949,-61.7875239323059,"Scenario~3*italic('A')","Linear","Y[t-1] %->% X[t]","CLPM lag 2","Scenario 3A"
"Y5","~","X4",0.113317411915176,0.0645311700047162,1.75601049704963,"model_clpm_lag2",5,"cross","X[t-1] -> Y[t]",0.100000003122695,0.0133174087924809,13.3174083766188,"Scenario~3*italic('A')","Linear","X[t-1] %->% Y[t]","CLPM lag 2","Scenario 3A"
"X5","~","Y4",0.127232281195328,0.0374590506621537,3.39656982615086,"model_dpm",5,"cross","Y[t-1] -> X[t]",0.149999992977929,-0.0227677117826011,-15.1784752322963,"Scenario~3*italic('A')","Linear","Y[t-1] %->% X[t]","DPM","Scenario 3A"
"Y5","~","X4",0.0596061562435823,0.0624427280439597,0.954573224309155,"model_dpm",5,"cross","X[t-1] -> Y[t]",0.100000003122695,-0.0403938468791126,-40.3938456177361,"Scenario~3*italic('A')","Linear","X[t-1] %->% Y[t]","DPM","Scenario 3A"
"X5","~","Y4",0.149999998880554,0.0556167245158704,2.69703043798904,"model_dpm_free",5,"cross","Y[t-1] -> X[t]",0.149999992977929,5.90262499988725e-09,3.93508351747441e-06,"Scenario~3*italic('A')","Linear","Y[t-1] %->% X[t]","DPM-free","Scenario 3A"
"Y5","~","X4",0.100000002586883,0.0569898336880054,1.75469897200157,"model_dpm_free",5,"cross","X[t-1] -> Y[t]",0.100000003122695,-5.35811686686039e-10,-5.35811669954275e-07,"Scenario~3*italic('A')","Linear","X[t-1] %->% Y[t]","DPM-free","Scenario 3A"
"X5","~","Y4",0.0893474393778089,0.0366789464865741,2.43593254267849,"model_riclpm",5,"cross","Y[t-1] -> X[t]",0.149999992977929,-0.0606525536001198,-40.4350376263313,"Scenario~3*italic('A')","Linear","Y[t-1] %->% X[t]","RICLPM","Scenario 3A"
"Y5","~","X4",0.0788473301814764,0.0802743013025355,0.982223811382909,"model_riclpm",5,"cross","X[t-1] -> Y[t]",0.100000003122695,-0.0211526729412185,-21.1526722806851,"Scenario~3*italic('A')","Linear","X[t-1] %->% Y[t]","RICLPM","Scenario 3A"
"X5","~","Y4",0.138587108761845,0.057999330339253,2.38946049809908,"model_riclpm_free",5,"cross","Y[t-1] -> X[t]",0.149999992977929,-0.0114128842160841,-7.60858983357644,"Scenario~3*italic('A')","Linear","Y[t-1] %->% X[t]","RICLPM-free","Scenario 3A"
"Y5","~","X4",0.110966981359063,0.106339633543355,1.04351479934168,"model_riclpm_free",5,"cross","X[t-1] -> Y[t]",0.100000003122695,0.0109669782363676,10.9669778939024,"Scenario~3*italic('A')","Linear","X[t-1] %->% Y[t]","RICLPM-free","Scenario 3A"
"X2","~","Y1",0.150000000000073,0.0484867447910026,3.09362900410481,"model_covariates",2,"cross","Y[t-1] -> X[t]",0.150000000000073,0,0,"Scenario~3*italic('B')","Proportional","Y[t-1] %->% X[t]","True Model","Scenario 3B"
"Y2","~","X1",0.0999999999998872,0.0429717179903677,2.32711198612778,"model_covariates",2,"cross","X[t-1] -> Y[t]",0.0999999999998872,0,0,"Scenario~3*italic('B')","Proportional","X[t-1] %->% Y[t]","True Model","Scenario 3B"
"X2","~","Y1",0.17817402795215,0.041733799118868,4.26929806808786,"model_clpm",2,"cross","Y[t-1] -> X[t]",0.150000000000073,0.0281740279520767,18.7826853013753,"Scenario~3*italic('B')","Proportional","Y[t-1] %->% X[t]","CLPM","Scenario 3B"
"Y2","~","X1",0.141593086578191,0.0381646832183687,3.71005533487678,"model_clpm",2,"cross","X[t-1] -> Y[t]",0.0999999999998872,0.0415930865783041,41.593086578351,"Scenario~3*italic('B')","Proportional","X[t-1] %->% Y[t]","CLPM","Scenario 3B"
"X2","~","Y1",0.178174027952165,0.041733791138291,4.26929888448811,"model_clpm_lag2",2,"cross","Y[t-1] -> X[t]",0.150000000000073,0.0281740279520918,18.7826853013854,"Scenario~3*italic('B')","Proportional","Y[t-1] %->% X[t]","CLPM lag 2","Scenario 3B"
"Y2","~","X1",0.141593086578171,0.0381646932498898,3.71005435969486,"model_clpm_lag2",2,"cross","X[t-1] -> Y[t]",0.0999999999998872,0.0415930865782835,41.5930865783304,"Scenario~3*italic('B')","Proportional","X[t-1] %->% Y[t]","CLPM lag 2","Scenario 3B"
"X2","~","Y1",0.134986326158724,0.0465203261113519,2.90166336830095,"model_dpm",2,"cross","Y[t-1] -> X[t]",0.150000000000073,-0.015013673841349,-10.0091158942278,"Scenario~3*italic('B')","Proportional","Y[t-1] %->% X[t]","DPM","Scenario 3B"
"Y2","~","X1",0.097989962980038,0.0424866478982736,2.30637077358178,"model_dpm",2,"cross","X[t-1] -> Y[t]",0.0999999999998872,-0.00201003701984918,-2.01003701985145,"Scenario~3*italic('B')","Proportional","X[t-1] %->% Y[t]","DPM","Scenario 3B"
"X2","~","Y1",0.150000006137131,0.0545691268812801,2.74880714993789,"model_dpm_free",2,"cross","Y[t-1] -> X[t]",0.150000000000073,6.1370573067876e-09,4.0913715378564e-06,"Scenario~3*italic('B')","Proportional","Y[t-1] %->% X[t]","DPM-free","Scenario 3B"
"Y2","~","X1",0.100000001339229,0.0443749409848661,2.25352415394386,"model_dpm_free",2,"cross","X[t-1] -> Y[t]",0.0999999999998872,1.33934216495213e-09,1.33934216495364e-06,"Scenario~3*italic('B')","Proportional","X[t-1] %->% Y[t]","DPM-free","Scenario 3B"
"X2","~","Y1",0.18240618670378,0.0557419219606958,3.27233400442124,"model_riclpm",2,"cross","Y[t-1] -> X[t]",0.150000000000073,0.0324061867037066,21.6041244691272,"Scenario~3*italic('B')","Proportional","Y[t-1] %->% X[t]","RICLPM","Scenario 3B"
"Y2","~","X1",0.130752574783671,0.056277282601652,2.32336333133172,"model_riclpm",2,"cross","X[t-1] -> Y[t]",0.0999999999998872,0.0307525747837834,30.7525747838181,"Scenario~3*italic('B')","Proportional","X[t-1] %->% Y[t]","RICLPM","Scenario 3B"
"X2","~","Y1",0.153902398214551,0.0608731539379546,2.52824748281348,"model_riclpm_free",2,"cross","Y[t-1] -> X[t]",0.150000000000073,0.00390239821447783,2.60159880965061,"Scenario~3*italic('B')","Proportional","Y[t-1] %->% X[t]","RICLPM-free","Scenario 3B"
"Y2","~","X1",0.100287498479723,0.0554329542606339,1.80916748561141,"model_riclpm_free",2,"cross","X[t-1] -> Y[t]",0.0999999999998872,0.000287498479836099,0.287498479836423,"Scenario~3*italic('B')","Proportional","X[t-1] %->% Y[t]","RICLPM-free","Scenario 3B"
"X3","~","Y2",0.150000000000027,0.0442055949088771,3.39323563700994,"model_covariates",3,"cross","Y[t-1] -> X[t]",0.150000000000027,0,0,"Scenario~3*italic('B')","Proportional","Y[t-1] %->% X[t]","True Model","Scenario 3B"
"Y3","~","X2",0.0999999999999812,0.0447706454515903,2.2336063952464,"model_covariates",3,"cross","X[t-1] -> Y[t]",0.0999999999999812,0,0,"Scenario~3*italic('B')","Proportional","X[t-1] %->% Y[t]","True Model","Scenario 3B"
"X3","~","Y2",0.209140260358968,0.0399149109003496,5.23965244169282,"model_clpm",3,"cross","Y[t-1] -> X[t]",0.150000000000027,0.0591402603589417,39.4268402392874,"Scenario~3*italic('B')","Proportional","Y[t-1] %->% X[t]","CLPM","Scenario 3B"
"Y3","~","X2",0.117726605065183,0.040038369957723,2.94034460417574,"model_clpm",3,"cross","X[t-1] -> Y[t]",0.0999999999999812,0.0177266050652018,17.7266050652051,"Scenario~3*italic('B')","Proportional","X[t-1] %->% Y[t]","CLPM","Scenario 3B"
"X3","~","Y2",0.161308878568654,0.0471823048777686,3.41884269932432,"model_clpm_lag2",3,"cross","Y[t-1] -> X[t]",0.150000000000027,0.0113088785686268,7.53925237908321,"Scenario~3*italic('B')","Proportional","Y[t-1] %->% X[t]","CLPM lag 2","Scenario 3B"
"Y3","~","X2",0.0948565285179112,0.0443469995618439,2.13896158601733,"model_clpm_lag2",3,"cross","X[t-1] -> Y[t]",0.0999999999999812,-0.00514347148206994,-5.14347148207091,"Scenario~3*italic('B')","Proportional","X[t-1] %->% Y[t]","CLPM lag 2","Scenario 3B"
"X3","~","Y2",0.15134516759326,0.0465177008115837,3.25349630254237,"model_dpm",3,"cross","Y[t-1] -> X[t]",0.150000000000027,0.001345167593233,0.896778395488506,"Scenario~3*italic('B')","Proportional","Y[t-1] %->% X[t]","DPM","Scenario 3B"
"Y3","~","X2",0.0945510274133817,0.0455478362250404,2.07586211002931,"model_dpm",3,"cross","X[t-1] -> Y[t]",0.0999999999999812,-0.00544897258659949,-5.44897258660051,"Scenario~3*italic('B')","Proportional","X[t-1] %->% Y[t]","DPM","Scenario 3B"
"X3","~","Y2",0.150000018067734,0.0664639364829315,2.25686328564447,"model_dpm_free",3,"cross","Y[t-1] -> X[t]",0.150000000000027,1.80677069971935e-08,1.20451379981269e-05,"Scenario~3*italic('B')","Proportional","Y[t-1] %->% X[t]","DPM-free","Scenario 3B"
"Y3","~","X2",0.100000026726296,0.0539835559377925,1.85241644402844,"model_dpm_free",3,"cross","X[t-1] -> Y[t]",0.0999999999999812,2.67263147168961e-08,2.67263147169012e-05,"Scenario~3*italic('B')","Proportional","X[t-1] %->% Y[t]","DPM-free","Scenario 3B"
"X3","~","Y2",0.235358547742713,0.0530454461334032,4.43692276903117,"model_riclpm",3,"cross","Y[t-1] -> X[t]",0.150000000000027,0.0853585477426864,56.9056984951141,"Scenario~3*italic('B')","Proportional","Y[t-1] %->% X[t]","RICLPM","Scenario 3B"
"Y3","~","X2",0.0986249020159054,0.0580675834150465,1.69845025771039,"model_riclpm",3,"cross","X[t-1] -> Y[t]",0.0999999999999812,-0.00137509798407573,-1.37509798407599,"Scenario~3*italic('B')","Proportional","X[t-1] %->% Y[t]","RICLPM","Scenario 3B"
"X3","~","Y2",0.141848574637936,0.0661742641451208,2.14356104250529,"model_riclpm_free",3,"cross","Y[t-1] -> X[t]",0.150000000000027,-0.00815142536209096,-5.43428357472634,"Scenario~3*italic('B')","Proportional","Y[t-1] %->% X[t]","RICLPM-free","Scenario 3B"
"Y3","~","X2",0.103175540075506,0.0540049485934227,1.91048307169525,"model_riclpm_free",3,"cross","X[t-1] -> Y[t]",0.0999999999999812,0.00317554007552513,3.17554007552573,"Scenario~3*italic('B')","Proportional","X[t-1] %->% Y[t]","RICLPM-free","Scenario 3B"
"X4","~","Y3",0.149999999488539,0.0491995096621699,3.04881086251711,"model_covariates",4,"cross","Y[t-1] -> X[t]",0.149999999488539,0,0,"Scenario~3*italic('B')","Proportional","Y[t-1] %->% X[t]","True Model","Scenario 3B"
"Y4","~","X3",0.100000001824023,0.0353180572054943,2.83141287308595,"model_covariates",4,"cross","X[t-1] -> Y[t]",0.100000001824023,0,0,"Scenario~3*italic('B')","Proportional","X[t-1] %->% Y[t]","True Model","Scenario 3B"
"X4","~","Y3",0.152256501453159,0.0429666573909238,3.54359660952639,"model_clpm",4,"cross","Y[t-1] -> X[t]",0.149999999488539,0.00225650196462038,1.50433464820964,"Scenario~3*italic('B')","Proportional","Y[t-1] %->% X[t]","CLPM","Scenario 3B"
"Y4","~","X3",0.185928193291387,0.0348419873052676,5.33632572856363,"model_clpm",4,"cross","X[t-1] -> Y[t]",0.100000001824023,0.0859281914673638,85.928189900014,"Scenario~3*italic('B')","Proportional","X[t-1] %->% Y[t]","CLPM","Scenario 3B"
"X4","~","Y3",0.133600599483284,0.049712552930589,2.68746205148271,"model_clpm_lag2",4,"cross","Y[t-1] -> X[t]",0.149999999488539,-0.0163994000052554,-10.9329333741154,"Scenario~3*italic('B')","Proportional","Y[t-1] %->% X[t]","CLPM lag 2","Scenario 3B"
"Y4","~","X3",0.135664200450644,0.0385301141864961,3.52099139374444,"model_clpm_lag2",4,"cross","X[t-1] -> Y[t]",0.100000001824023,0.0356641986266207,35.6641979760976,"Scenario~3*italic('B')","Proportional","X[t-1] %->% Y[t]","CLPM lag 2","Scenario 3B"
"X4","~","Y3",0.145288131921295,0.0508596327071544,2.85664925576345,"model_dpm",4,"cross","Y[t-1] -> X[t]",0.149999999488539,-0.00471186756724398,-3.14124505554015,"Scenario~3*italic('B')","Proportional","Y[t-1] %->% X[t]","DPM","Scenario 3B"
"Y4","~","X3",0.12640324223595,0.0431208142487466,2.9313741968503,"model_dpm",4,"cross","X[t-1] -> Y[t]",0.100000001824023,0.0264032404119275,26.4032399303264,"Scenario~3*italic('B')","Proportional","X[t-1] %->% Y[t]","DPM","Scenario 3B"
"X4","~","Y3",0.150000010587196,0.0625829431720526,2.39681937256957,"model_dpm_free",4,"cross","Y[t-1] -> X[t]",0.149999999488539,1.10986570767135e-08,7.39910474303805e-06,"Scenario~3*italic('B')","Proportional","Y[t-1] %->% X[t]","DPM-free","Scenario 3B"
"Y4","~","X3",0.100000009053434,0.0648112326039083,1.54294255850032,"model_dpm_free",4,"cross","X[t-1] -> Y[t]",0.100000001824023,7.22941080610884e-09,7.22941067424274e-06,"Scenario~3*italic('B')","Proportional","X[t-1] %->% Y[t]","DPM-free","Scenario 3B"
"X4","~","Y3",0.159353519752436,0.0605335363238473,2.63248323871108,"model_riclpm",4,"cross","Y[t-1] -> X[t]",0.149999999488539,0.00935352026389744,6.23568019719367,"Scenario~3*italic('B')","Proportional","Y[t-1] %->% X[t]","RICLPM","Scenario 3B"
"Y4","~","X3",0.20850782903774,0.0533546534989528,3.90795957548169,"model_riclpm",4,"cross","X[t-1] -> Y[t]",0.100000001824023,0.108507827213717,108.50782523451,"Scenario~3*italic('B')","Proportional","X[t-1] %->% Y[t]","RICLPM","Scenario 3B"
"X4","~","Y3",0.156188083558539,0.0605076128701345,2.58129640469804,"model_riclpm_free",4,"cross","Y[t-1] -> X[t]",0.149999999488539,0.00618808406999999,4.1253893940665,"Scenario~3*italic('B')","Proportional","Y[t-1] %->% X[t]","RICLPM-free","Scenario 3B"
"Y4","~","X3",0.0872417012258343,0.0700800524272528,1.24488635787475,"model_riclpm_free",4,"cross","X[t-1] -> Y[t]",0.100000001824023,-0.0127583005981885,-12.7583003654742,"Scenario~3*italic('B')","Proportional","X[t-1] %->% Y[t]","RICLPM-free","Scenario 3B"
"X5","~","Y4",0.14999998924279,0.0460649587306831,3.25627100025767,"model_covariates",5,"cross","Y[t-1] -> X[t]",0.14999998924279,0,0,"Scenario~3*italic('B')","Proportional","Y[t-1] %->% X[t]","True Model","Scenario 3B"
