"lhs","op","rhs","est","se","z","model","time","effect_type","effect","estRef","Bias","RelBiasPercent","Scenario","ScenarioSubtitle","effect_parsed","model_lab","Scenario_plain"
"Y2","~","X1",0.099999999245711,0.0412473687283394,2.42439705437514,"model_riclpm",2,"cross","X[t-1] -> Y[t]",0.0999999999999987,-7.54287646231866e-10,-7.54287646231876e-07,"Scenario~1","Stable~Confounder~Effects","X[t-1] %->% Y[t]","RICLPM","Scenario 1"
"Y2","~","X1",0.0999999992486924,0.0418410342538965,2.38999826442817,"model_riclpm_free",2,"cross","X[t-1] -> Y[t]",0.0999999999999987,-7.51306294954901e-10,-7.51306294954911e-07,"Scenario~1","Stable~Confounder~Effects","X[t-1] %->% Y[t]","RICLPM-free","Scenario 1"
"Y3","~","X2",0.1,0.0271271201273716,3.68634781467639,"model_covariates",3,"cross","X[t-1] -> Y[t]",0.1,0,0,"Scenario~1","Stable~Confounder~Effects","X[t-1] %->% Y[t]","True Model","Scenario 1"
"Y3","~","X2",0.0410936677831728,0.019010726063575,2.16160433040531,"model_clpm",3,"cross","X[t-1] -> Y[t]",0.1,-0.0589063322168272,-58.9063322168272,"Scenario~1","Stable~Confounder~Effects","X[t-1] %->% Y[t]","CLPM","Scenario 1"
"Y3","~","X2",0.0851254979249656,0.0258940804722997,3.28745011880336,"model_clpm_lag2",3,"cross","X[t-1] -> Y[t]",0.1,-0.0148745020750344,-14.8745020750344,"Scenario~1","Stable~Confounder~Effects","X[t-1] %->% Y[t]","CLPM lag 2","Scenario 1"
"Y3","~","X2",0.10000000529256,0.0239394456279141,4.17720639177865,"model_dpm",3,"cross","X[t-1] -> Y[t]",0.1,5.29256019565771e-09,5.29256019565771e-06,"Scenario~1","Stable~Confounder~Effects","X[t-1] %->% Y[t]","DPM","Scenario 1"
"Y3","~","X2",0.100000001660456,0.0269296307849061,3.71338183056359,"model_dpm_free",3,"cross","X[t-1] -> Y[t]",0.1,1.66045610594523e-09,1.66045610594523e-06,"Scenario~1","Stable~Confounder~Effects","X[t-1] %->% Y[t]","DPM-free","Scenario 1"
"Y3","~","X2",0.100000001763192,0.0407669884326727,2.45296514674718,"model_riclpm",3,"cross","X[t-1] -> Y[t]",0.1,1.76319182865203e-09,1.76319182865203e-06,"Scenario~1","Stable~Confounder~Effects","X[t-1] %->% Y[t]","RICLPM","Scenario 1"
"Y3","~","X2",0.0999999961784173,0.0414019259888087,2.4153464794234,"model_riclpm_free",3,"cross","X[t-1] -> Y[t]",0.1,-3.821582730823e-09,-3.821582730823e-06,"Scenario~1","Stable~Confounder~Effects","X[t-1] %->% Y[t]","RICLPM-free","Scenario 1"
"Y4","~","X3",0.1,0.0271271200358347,3.68634782711548,"model_covariates",4,"cross","X[t-1] -> Y[t]",0.1,0,0,"Scenario~1","Stable~Confounder~Effects","X[t-1] %->% Y[t]","True Model","Scenario 1"
